Communication Rounds,Global Accuracies,Global Losses
1,58.71369294605809,1.213456317782402
2,72.61410788381743,0.886236160993576
3,78.00829875518673,0.7235569134354591
4,79.87551867219916,0.6342647597193718
5,80.08298755186722,0.5481424033641815
6,82.78008298755186,0.4873516857624054
7,85.26970954356847,0.43263763189315796
8,86.92946058091286,0.38879527896642685
9,91.07883817427386,0.3345601297914982
10,92.73858921161826,0.28995130956172943
