Communication Rounds,Global Accuracies,Global Losses
1,68.04979253112033,1.0096677988767624
2,73.85892116182572,0.7829845771193504
3,79.46058091286307,0.6253286227583885
4,81.95020746887967,0.5932976119220257
5,82.57261410788382,0.5218844935297966
6,83.40248962655602,0.5098349861800671
7,87.13692946058092,0.42299333214759827
8,86.09958506224066,0.43408028595149517
9,88.79668049792531,0.37642019242048264
10,86.92946058091286,0.3846516888588667
11,89.2116182572614,0.3242147583514452
12,86.92946058091286,0.3676423244178295
13,90.87136929460581,0.3027585744857788
14,91.28630705394191,0.30329558439552784
15,89.83402489626556,0.28520853258669376
16,90.87136929460581,0.28691389970481396
17,89.41908713692946,0.2824429292231798
18,90.66390041493776,0.27423922810703516
19,92.5311203319502,0.23348800325766206
20,88.79668049792531,0.2981123197823763
21,90.87136929460581,0.2726516295224428
22,93.56846473029046,0.21740576811134815
23,91.07883817427386,0.2541609797626734
24,94.19087136929461,0.19888956099748611
25,89.2116182572614,0.27883520629256964
26,94.19087136929461,0.18431381508708
27,88.38174273858921,0.2759120920673013
28,95.02074688796681,0.18334443029016256
29,91.90871369294605,0.23532570898532867
30,91.49377593360995,0.22320960275828838
31,95.64315352697095,0.185528714209795
32,87.75933609958506,0.2593880156055093
33,90.45643153526972,0.22819671360775828
34,95.02074688796681,0.18278795341029763
35,88.17427385892117,0.2707587918266654
36,95.4356846473029,0.1582088393624872
37,87.75933609958506,0.26750513538718224
38,95.4356846473029,0.16160582611337304
39,88.58921161825727,0.25344008672982454
40,94.60580912863071,0.1666938872076571
41,91.70124481327801,0.22536308132112026
42,92.32365145228216,0.19795146398246288
43,93.7759336099585,0.17234584502875805
44,92.11618257261411,0.20418857177719474
45,95.02074688796681,0.16182772303000093
46,93.3609958506224,0.19074005517177284
47,92.9460580912863,0.19306909362785518
48,94.60580912863071,0.17386363097466528
49,92.11618257261411,0.20451144431717694
50,96.47302904564316,0.14356578490696847
51,90.04149377593362,0.2191166840493679
52,95.850622406639,0.14759271731600165
53,92.73858921161826,0.1880031821783632
54,95.4356846473029,0.15833544544875622
55,90.87136929460581,0.20244185510091484
56,91.07883817427386,0.20875029219314456
57,94.60580912863071,0.17095295013859868
58,95.22821576763485,0.16834034537896514
59,93.7759336099585,0.16355231264606118
60,96.47302904564316,0.14060013240668923
61,91.70124481327801,0.200080175884068
62,97.30290456431536,0.1259876482654363
63,88.38174273858921,0.23285466677043587
64,94.19087136929461,0.15699856251012534
65,93.56846473029046,0.16483126021921635
66,94.19087136929461,0.16012808657251298
67,90.66390041493776,0.19996423297561705
68,95.850622406639,0.12617632560431957
69,88.58921161825727,0.22650257346685976
70,97.30290456431536,0.11304300790652633
71,90.66390041493776,0.2200232776813209
72,96.6804979253112,0.09522248595021665
73,86.51452282157676,0.25834937090985477
74,97.71784232365145,0.10612966341432184
75,91.49377593360995,0.18807670869864523
76,94.60580912863071,0.15144433360546827
77,92.32365145228216,0.173673823941499
78,92.9460580912863,0.17615328589454293
79,90.04149377593362,0.1991509625222534
80,93.56846473029046,0.15913504688069224
81,93.56846473029046,0.16895151673816144
82,92.73858921161826,0.15919720311649144
83,92.32365145228216,0.17787274287547916
84,93.98340248962656,0.145205452805385
85,92.32365145228216,0.19302841555327177
86,93.7759336099585,0.14379654510412365
87,93.3609958506224,0.17148902907501906
88,95.4356846473029,0.1354350644396618
89,89.00414937759336,0.2128906270954758
90,96.47302904564316,0.11254825792275369
91,87.13692946058092,0.2180237709544599
92,97.9253112033195,0.10735211393330246
93,91.07883817427386,0.20641819399315864
94,96.05809128630706,0.12803797028027475
95,89.6265560165975,0.2055625575594604
96,95.22821576763485,0.1299034712719731
97,91.90871369294605,0.1725761187262833
98,93.98340248962656,0.12995461793616414
99,91.70124481327801,0.17665980430319905
100,95.64315352697095,0.1351120526669547
