Communication Rounds,Global Accuracies,Global Losses
1,35.26970954356847,1.7079419195652008
2,37.75933609958506,1.5822301357984543
3,34.64730290456431,1.5168187320232391
4,41.07883817427386,1.4223893880844116
5,34.232365145228215,2.0588326156139374
6,34.64730290456431,2.4510193467140198
7,52.0746887966805,1.5396118611097336
8,59.33609958506224,1.185929000377655
9,67.21991701244814,0.8350991755723953
10,79.25311203319502,0.5348393209278584
